SAZC,CSZ,Brigadier Hector Eduardo Ruiz Airport,-37.4461,-61.8893
SAZF,OVR,Olavarria Airport,-36.89,-60.2166
SAZG,GPO,General Pico Airport,-35.6962,-63.7583
SAZH,OYO,Tres Arroyos Airport,-38.3869,-60.3297
SAZL,SST,Santa Teresita Airport,-36.5423,-56.7218
SAZM,MDQ,Astor Piazzolla International Airport,-37.9342,-57.5733
SAZN,NQN,Presidente Peron International Air,-38.949,-68.1557
SAZO,NEC,Necochea Airport,-38.4831,-58.8172
SAZP,PEH,Comodoro Pedro Zanni Airport,-35.8446,-61.8576
SAZR,RSA,Santa Rosa Airport (Argentina),-36.5883,-64.2757
SAZS,BRC,San Carlos de Bariloche Airport,-41.1512,-71.1575
SAZT,TDL,Tandil Airport,-37.2374,-59.2279
SAZV,VLG,Villa Gesell Airport,-37.2354,-57.0292
SAZW,CUT,Cutral Co Airport,-38.9397,-69.2646
SAZY,CPC,Aviador Carlos Campos Airport,-40.0754,-71.1373
SBAA,CDJ,Conceicao do Araguaia Airport,-8.34835,-49.3015
SBAC,ARX,Aracati Airport,-4.56861,-37.8047
SBAE,JTC,Moussa Nakhl Tobias-Bauru/Arealva State Airport,-22.1669,-49.0503
SBAQ,AQA,Araraquara Airport,-21.812,-48.133
SBAR,AJU,Santa Maria Airport (Sergipe),-10.984,-37.0703
SBAS,AIF,Assis Airport,-22.64,-50.4531
SBAT,AFL,Alta Floresta Airport,-9.86639,-56.105
SBAU,ARU,Aracatuba Airport,-21.1413,-50.4247
SBAX,AAX,Araxa Airport,-19.5632,-46.9604
SBBE,BEL,Val de Cans International Airport,-1.37925,-48.4763
SBBG,BGX,Comandante Gustavo Kraemer Airport,-31.3905,-54.1122
SBBI,BFH,Bacacheri Airport,-25.4051,-49.232
SBBP,BJP,Arthur Siqueira-Braganca Paulista State Airport,-22.9792,-46.5375
SBBR,BSB,Brasilia International Airport (Presidente J. Kubitschek Int'l Airport),-15.8692,-47.9208
SBBT,BAT,Chafei Amsei Airport,-20.5845,-48.5941
SBBU,BAU,Bauru Airport,-22.3436,-49.0539
SBBV,BVB,Boa Vista International Airport,2.84139,-60.6922
SBBW,BPG,Barra do Garcas Airport,-15.8613,-52.3889
SBBZ,BZC,Umberto Modiano Airport,-22.7709,-41.9631
SBCA,CAC,Cascavel Airport (Adalberto Mendes da Silva Airport),-25.0003,-53.5008
SBCB,CFB,Cabo Frio International Airport,-22.9217,-42.0743
SBCD,CFC,Cacador Airport,-26.7884,-50.9398
SBCF,CNF,Tancredo Neves International Airport,-19.6336,-43.9686
SBCG,CGR,Campo Grande International Airport,-20.4687,-54.6725
SBCH,XAP,Serafin Enoss Bertaso Airport,-27.1342,-52.6566
SBCI,CLN,Carolina Airport,-7.32044,-47.4587
SBCJ,CKS,Carajas Airport,-6.11528,-50.0014
SBCM,CCM,Diomicio Freitas Airport,-28.7244,-49.4214
SBCN,CLV,Caldas Novas Airport,-17.7253,-48.6075
SBCP,CAW,Bartolomeu Lysandro Airport,-21.6983,-41.3017
SBCR,CMG,Corumba International Airport,-19.0119,-57.6714
SBCT,CWB,Afonso Pena International Airport,-25.5285,-49.1758
SBCV,CRQ,Caravelas Airport,-17.6523,-39.2531
SBCX,CXJ,Caxias do Sul Airport (Hugo Cantergiani Regional Airport),-29.1971,-51.1875
SBCY,CGB,Marechal Rondon International Airport,-15.6529,-56.1167
SBCZ,CZS,Cruzeiro do Sul International Airport,-7.59991,-72.7695
SBDB,BYO,Bonito Airport,-21.2473,-56.4525
SBDN,PPB,Presidente Prudente Airport,-22.1751,-51.4246
SBEG,MAO,Eduardo Gomes International Airport,-3.03861,-60.0497
SBEK,JCR,Jacareacanga Airport,-6.23316,-57.7769
SBFI,IGU,Foz do Iguacu International Airport,-25.6003,-54.485
SBFL,FLN,Hercilio Luz International Airport,-27.6703,-48.5525
SBFN,FEN,Fernando de Noronha Airport (Gov. Carlos Wilson Airport),-3.85493,-32.4233
SBFZ,FOR,Pinto Martins - Fortaleza International Airport,-3.77628,-38.5326
SBGL,GIG,Galeao-Antonio Carlos Jobim International Airport,-22.81,-43.2506
SBGM,GJM,Guajara-Mirim Airport,-10.7864,-65.2848
SBGO,GYN,Santa Genoveva Airport,-16.632,-49.2207
SBGR,GRU,Guarulhos International Airport,-23.4322,-46.4692
SBGU,GPB,Tancredo Thomas de Faria Airport,-25.3875,-51.5202
SBGV,GVR,Coronel Altino Machado de Oliveira Airport,-18.8952,-41.9822
SBGW,GUJ,Guaratingueta Airport,-22.7916,-45.2048
SBHT,ATM,Altamira Airport,-3.25391,-52.254
SBIC,ITA,Itacoatiara Airport,-3.12726,-58.4812
SBIH,ITB,Itaituba Airport,-4.24234,-56.0007
SBIL,IOS,Ilheus Jorge Amado Airport,-14.816,-39.0332
SBIP,IPN,Vale do Aco Regional Airport,-19.4707,-42.4876
